TransactionID,AccountID,TransactionAmount,AccountBalance,Amount_to_Balance_Ratio,Amount_to_TypeChannelBalanceGroupAvg_Ratio,TransactionType,Channel,Location,CustomerAge,CustomerOccupation,TransactionDuration,IsLongDuration,LoginAttempts,IsHighLoginAttempts,BalanceGroup_ByType,AccountTxCount,DeviceTxCount,MerchantTxCount,IPTxCount,Hour,DayOfWeek,Month,IF_Anomaly,LOF_Anomaly,OCSVM_Anomaly,MCD_Anomaly,IF_Score,LOF_Score,OCSVM_Score,MCD_Score,IF_Score_Norm,LOF_Score_Norm,OCSVM_Score_Norm,MCD_Score_Norm,Average_AnomalyScore_Norm,AnomalyVoteCount,Ensemble_Anomaly,VoteScore,RiskScore,RiskLevel,Top_SHAP_Feature_1,Top_SHAP_Value_1,Top_SHAP_Feature_2,Top_SHAP_Value_2,Top_SHAP_Feature_3,Top_SHAP_Value_3
TX001359,AC00077,20.62,12500.8,0.0016494944323563294,0.06751114473246611,Credit,ATM,Philadelphia,35,Doctor,225,1,1,0,High,6,6,33,4,17,2,6,0,0,0,0,-0.004634278061253161,1.017249427401195,-1.751391836783978,-27.25778513952924,0.4469793398974329,0.0730631794111507,0.3512278583530041,0.01888669134414552,0.2225392672514333,0,0,0.0,6.68,Low,LoginAttempts,-0.8475,MerchantTxCount,-0.6589,IPTxCount,-0.5353
TX001360,AC00113,174.39,1127.08,0.15472725982184052,0.51572802476692,Debit,ATM,San Francisco,19,Student,36,0,1,0,Low,4,5,32,5,16,0,1,0,0,0,0,-0.03826773574591935,1.0030392227994527,-2.239610465054006,-37.57148444957992,0.17191814843267472,0.051464416713145944,0.30334136011807755,0.014692482089045313,0.13535410183823587,0,0,0.0,4.06,Low,LoginAttempts,-0.7726,Amount_to_Balance_Ratio,-0.5575,MerchantTxCount,-0.5363
TX001361,AC00391,7.86,3621.98,0.002170083766337749,0.025791269781744546,Credit,Branch,Sacramento,76,Retired,91,0,1,0,Medium,3,2,24,6,16,0,10,0,0,0,0,-0.021818463740629512,1.0246197368684495,-0.7716609942266803,-27.496394406101786,0.30644360813780946,0.08426566168748395,0.44732390333405414,0.018789657567599795,0.21420570768173683,0,0,0.0,6.43,Low,MerchantTxCount,-0.8548,IPTxCount,-0.7307,LoginAttempts,-0.696
TX001362,AC00136,61.98,5212.28,0.011891149362658952,0.20732517295270284,Debit,Online,Denver,49,Engineer,44,0,1,0,Medium,8,6,31,5,18,1,1,0,0,0,0,-0.025630492941211502,1.0042546487511874,-2.38002344674051,-32.189919933424946,0.27526806550876326,0.053311800156541134,0.28956907530478143,0.016880970139940908,0.15875747777750668,0,0,0.0,4.76,Low,Amount_to_Balance_Ratio,-0.8031,LoginAttempts,-0.7219,Hour_sin,0.6062
TX001363,AC00204,54.85,2727.45,0.020110359493299604,0.17998106202655068,Credit,Branch,San Francisco,58,Retired,40,0,1,0,Medium,7,6,27,9,16,1,9,0,0,0,0,-0.019168663328628488,1.0422433514171705,-1.9533454889422481,-28.24576013949583,0.32811420963535043,0.11105262775778635,0.33141941056418855,0.018484917570827403,0.19726779138203818,0,0,0.0,5.92,Low,Amount_to_Balance_Ratio,-0.7591,MerchantTxCount,-0.7529,LoginAttempts,-0.7286
TX001364,AC00089,204.7,5117.03,0.04000367400621063,0.7957735285387363,Debit,Branch,Oklahoma City,49,Doctor,95,0,5,1,Medium,5,5,24,5,16,3,9,0,0,0,0,-0.006361881691572646,1.001444519723843,-1.4252891290871927,-35.812901785703986,0.4328506494312378,0.0490405520138546,0.3832133579474397,0.015407634185587379,0.22012804839452987,0,0,0.0,6.6,Low,LoginAttempts,3.0196,Amount_to_Balance_Ratio,-0.8605,AccountBalance,-0.5872
TX001365,AC00305,16.55,6089.79,0.0027176634990697546,0.06433830921991249,Debit,Branch,Tucson,26,Engineer,159,0,1,0,Medium,6,3,30,4,17,0,9,0,0,0,0,-0.04150291256236588,0.9935410708831283,-3.39365967307294,-62.339691844790444,0.1454602207918706,0.037027725964503544,0.19014745033499647,0.004620146105001298,0.09431388579909297,0,0,0.0,2.83,Low,Amount_to_Balance_Ratio,-0.6814,LoginAttempts,-0.6509,MerchantTxCount,-0.587
TX001366,AC00338,91.32,2618.1,0.03488025667468775,0.35500751649319684,Debit,Branch,Milwaukee,58,Engineer,77,0,1,0,Medium,7,6,22,9,16,4,11,0,0,0,0,-0.03940004417571413,1.0291561941654561,-1.7980540547515824,-26.637356885581518,0.16265790202194258,0.09116083789315699,0.34665103541148456,0.019138997121791894,0.15490219311209402,0,0,0.0,4.65,Low,Amount_to_Balance_Ratio,-0.8398,LoginAttempts,-0.7491,MerchantTxCount,-0.6738
TX001367,AC00268,195.49,11988.12,0.016306977240801726,0.7195629987997457,Debit,ATM,Memphis,31,Doctor,212,1,1,0,High,4,3,22,6,16,0,6,0,0,0,0,-0.035180467339078925,1.0102587243910495,-2.06029674100722,-31.01268692336886,0.197166451307707,0.062437678959887055,0.3209291903090126,0.01735970831503731,0.149473257222911,0,0,0.0,4.48,Low,LoginAttempts,-0.8617,IPTxCount,-0.7704,Amount_to_Balance_Ratio,-0.6345
TX001368,AC00363,49.62,3841.42,0.012917098364667232,0.15904134365736908,Debit,ATM,Portland,55,Engineer,111,0,1,0,Medium,12,2,23,4,16,3,12,0,0,0,0,-0.02916939055825185,1.046324434395753,-0.5235158293837863,-61.63959521153444,0.24632624798464053,0.11725565897905832,0.47166300534734845,0.004904850137026486,0.21003744061201843,0,0,0.0,6.3,Low,AccountTxCount,1.4247,Amount_to_Balance_Ratio,-0.711,MerchantTxCount,-0.6638
TX001369,AC00316,487.16,321.21,1.516640204227764,1.4792807355205602,Credit,Branch,Los Angeles,28,Student,84,0,1,0,Low,6,3,16,5,16,0,1,0,0,0,1,-0.029371401696144828,1.056536577915168,-1.5090216399028575,15.92032895593853,0.24467416020945687,0.13277757936624046,0.37500052767181447,0.03644567191094408,0.19722448478961396,1,0,0.25,23.42,Low,Amount_to_Balance_Ratio,1.588,LoginAttempts,-0.7908,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.5472
TX001370,AC00167,405.6,9754.73,0.041579828452453324,1.340750309773009,Debit,Online,Tucson,37,Engineer,44,0,1,0,High,5,5,19,2,17,1,8,0,0,0,0,-0.03957000231724617,1.0177050154799996,-2.411498471432341,-64.04430039752442,0.16126795010717854,0.0737556493000735,0.2864818749665018,0.003926943331362873,0.13135810442627918,0,0,0.0,3.94,Low,Amount_to_Balance_Ratio,-0.8182,LoginAttempts,-0.7126,TransactionAmount,-0.49
TX001371,AC00405,512.95,9584.52,0.05351859039367647,1.7227292290865028,Debit,Branch,Columbus,57,Engineer,143,0,1,0,High,6,4,34,4,17,0,10,0,0,0,0,-0.03468528441714952,1.0089682254280963,-4.552765230248212,-24.297802843520984,0.20121615698399847,0.06047618849271763,0.07645759295604415,0.02009040930873194,0.08956008693537305,0,0,0.0,2.69,Low,Amount_to_Balance_Ratio,-0.81,LoginAttempts,-0.6819,MerchantTxCount,-0.5466
TX001372,AC00098,345.94,7624.56,0.045371798503782514,1.2733419806884445,Debit,ATM,Portland,31,Doctor,163,1,1,0,High,5,4,29,3,17,0,10,0,0,0,0,-0.034365081011549725,0.9893382201125146,-4.198205839244609,-60.04223187597897,0.20383484493101584,0.030639614111527047,0.11123424150719285,0.005554440151660293,0.087815785175349,0,0,0.0,2.63,Low,Amount_to_Balance_Ratio,-0.8084,LoginAttempts,-0.719,MerchantTxCount,-0.7058
TX001373,AC00116,356.56,2485.73,0.14344277133880187,1.1927051253310055,Debit,Online,New York,47,Engineer,52,0,1,0,Medium,6,4,29,3,17,0,10,0,0,0,0,-0.04061886837247358,0.9944930671790825,-4.282689344512495,-31.812129688336306,0.15269011224279133,0.0384747102030818,0.1029477505958844,0.01703460379696378,0.07778679420968032,0,0,0.0,2.33,Low,LoginAttempts,-0.7553,MerchantTxCount,-0.6726,Amount_to_Balance_Ratio,-0.4834
TX001374,AC00267,10.31,2137.9,0.004822489358716498,0.03448729482320694,Debit,Online,Louisville,36,Engineer,280,1,1,0,Medium,10,6,27,4,16,4,1,0,0,0,0,-0.012608396959476298,1.050344830330042,-0.20548910967508416,-17.48183009589438,0.38176538938449234,0.12336644908872962,0.5028563787054153,0.022862219414999798,0.2577126091484093,0,0,0.0,7.73,Low,TransactionDuration,1.0486,MerchantTxCount,-0.7392,LoginAttempts,-0.7303
TX001375,AC00447,211.69,6412.85,0.033010284039077784,0.822947231345213,Debit,Branch,Atlanta,30,Doctor,111,0,1,0,Medium,4,7,34,8,16,4,10,0,0,0,0,-0.029458114085089637,1.0944115177003753,-2.2783805632065492,-19.731354767537482,0.24396500882688021,0.1903454933793578,0.2995386288635813,0.021947418923561446,0.1889491374983452,0,0,0.0,5.67,Low,Amount_to_Balance_Ratio,-0.8017,LoginAttempts,-0.7245,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.485
TX001376,AC00042,221.49,707.25,0.3131707317073171,0.6725632032811578,Credit,Branch,Oklahoma City,23,Student,196,1,1,0,Low,5,9,27,6,18,2,9,0,0,0,0,-0.00897719043115508,1.050835198181726,-0.5167032923759409,-26.016317738285217,0.41146212777811897,0.12411178240095766,0.4723312070965474,0.019391551327714043,0.2568241671508345,0,0,0.0,7.7,Low,LoginAttempts,-0.7375,IPTxCount,-0.6778,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.6393
TX001377,AC00074,278.23,8300.54,0.033519505959853216,0.9197163675743202,Debit,Online,Fresno,48,Engineer,83,0,1,0,High,3,5,30,5,17,3,5,0,0,0,0,-0.03794222791805213,0.9985319473619777,-4.476169459490166,-34.69243837835787,0.17458021701342263,0.04461359539727061,0.08397042230916602,0.015863286212257632,0.07975688023302922,0,0,0.0,2.39,Low,Amount_to_Balance_Ratio,-0.7933,LoginAttempts,-0.6926,MerchantTxCount,-0.6274
TX001378,AC00063,116.88,7717.34,0.015145114767523523,0.43021394086507886,Debit,ATM,Memphis,45,Doctor,263,1,1,0,High,10,4,45,3,17,2,10,0,0,1,0,-0.02143410413268404,1.116499761788066,0.00047659042466019486,-12.597654552745013,0.30958697843008265,0.22391846124550274,0.5230583447164844,0.02484843732292817,0.27035305542874943,1,0,0.25,25.61,Low-Medium,MerchantTxCount,4.0867,TransactionDuration,1.238,Amount_to_Balance_Ratio,-0.688
TX001379,AC00085,328.77,6967.03,0.04718940495447845,1.172795915860609,Credit,Online,San Diego,39,Doctor,247,1,1,0,High,6,7,27,3,17,0,4,0,0,0,0,-0.02055050001210218,1.0107129332468716,-2.8473471947438,-24.553978472874853,0.316813270905543,0.0631280525025053,0.24373203317225234,0.019986231926469103,0.16091489712669244,0,0,0.0,4.83,Low,TransactionDuration,1.143,LoginAttempts,-0.7334,Amount_to_Balance_Ratio,-0.7255
TX001380,AC00126,77.53,5158.6,0.015029271507773426,0.301398737995155,Debit,Branch,Louisville,54,Retired,55,0,1,0,Medium,7,3,27,4,18,1,7,0,0,0,0,-0.03763360719693193,0.9994957391597283,-2.5128315869035864,-24.51410275528559,0.17710417943375795,0.04607850817743886,0.27654270473789355,0.02000244794157085,0.1299319600726653,0,0,0.0,3.9,Low,Amount_to_Balance_Ratio,-0.7835,MerchantTxCount,-0.761,LoginAttempts,-0.6976
TX001381,AC00471,421.74,12031.14,0.03505403477974656,1.394102651981432,Debit,Online,San Jose,67,Doctor,103,0,1,0,High,6,4,33,5,17,1,6,0,0,0,0,-0.03971467940701923,1.004961583544564,-3.861571543426879,-29.57148520840547,0.16008475172586034,0.05438630381592047,0.14425272273477835,0.01794579303494719,0.09416739282787659,0,0,0.0,2.83,Low,LoginAttempts,-0.8059,Amount_to_Balance_Ratio,-0.7123,MerchantTxCount,-0.5737
TX001382,AC00304,313.69,7093.68,0.04422105310642713,1.0535197034255679,Debit,Branch,Oklahoma City,73,Retired,152,0,1,0,High,11,7,21,3,16,4,3,0,0,0,0,-0.03036049864223228,1.0425630943564355,-0.616678287253662,-26.356933781757178,0.23658512615843202,0.11153862018809235,0.46252524694153896,0.019253035076753196,0.20747550709120416,0,0,0.0,6.22,Low,Amount_to_Balance_Ratio,-0.7309,LoginAttempts,-0.695,MerchantTxCount,-0.5892
TX001383,AC00242,411.72,8539.86,0.048211563187218524,1.3827509078847742,Debit,Branch,Washington,29,Doctor,153,0,1,0,High,9,2,33,9,18,1,6,0,0,0,0,-0.025751817653708042,1.1030141415008585,-1.611541584120947,-2.120512121707975,0.2742758475724958,0.20342102854963007,0.36494494838095415,0.02910911299615009,0.2179377343748075,0,0,0.0,6.54,Low,Hour_sin,0.757,Amount_to_Balance_Ratio,-0.7357,LoginAttempts,-0.6567
TX001384,AC00261,508.73,7640.57,0.06658272877547095,1.7085564688823014,Debit,Branch,Chicago,59,Retired,89,0,1,0,High,8,3,27,2,16,4,7,0,0,0,0,-0.03281938180208721,1.0243230460222417,-2.561112641291568,-28.797897262306762,0.2164758844038836,0.08381470722472217,0.2718070996383444,0.018260383331369666,0.14758951864957998,0,0,0.0,4.43,Low,MerchantTxCount,-0.797,Amount_to_Balance_Ratio,-0.7674,LoginAttempts,-0.7447
TX001385,AC00338,153.08,1292.21,0.11846371719766911,0.4527074145955624,Debit,ATM,Omaha,24,Student,201,1,1,0,Low,7,4,27,4,16,0,11,0,0,0,0,-0.04430471769978933,0.9966101864501405,-2.9227550681579144,-40.363918532778335,0.12254649403272361,0.04169262000948604,0.23633571769379552,0.013556899935259357,0.10353293291781614,0,0,0.0,3.11,Low,MerchantTxCount,-0.7838,LoginAttempts,-0.776,Amount_to_Balance_Ratio,-0.7108
TX001386,AC00292,23.01,5958.75,0.00386154814348647,0.08945163112689948,Debit,Branch,Las Vegas,63,Retired,166,1,1,0,Medium,7,3,24,5,18,4,6,0,0,0,0,-0.02015713028229249,1.0316600950526016,-1.3565969411130387,-23.14641560646846,0.3200303277892589,0.09496663538844041,0.3899509712782408,0.020558636940804165,0.20637664284918605,0,0,0.0,6.19,Low,MerchantTxCount,-0.7618,LoginAttempts,-0.6754,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.6332
TX001387,AC00024,69.28,708.74,0.09775093828484352,0.2341927952008248,Debit,Online,Los Angeles,25,Student,129,0,1,0,Low,5,4,32,4,16,0,10,0,0,0,0,-0.053519425923736264,0.9770982528861051,-2.8355451324465237,-38.46943902588634,0.04718675413198481,0.012035508473093204,0.24488962815663384,0.014327316372905633,0.07960980178365437,0,0,0.0,2.39,Low,LoginAttempts,-0.7369,Amount_to_Balance_Ratio,-0.7038,TransactionDuration,-0.5071
TX001388,AC00441,51.25,1744.4,0.02937972941985783,0.15562266543933964,Credit,Branch,Austin,28,Student,66,0,1,0,Low,6,5,24,9,16,1,8,0,0,0,0,-0.023631806828083746,1.0204639155685609,-2.214682954491395,-31.62844094441879,0.29161372312135025,0.0779490321534797,0.30578635324500375,0.017109303379202502,0.17311460297475906,0,0,0.0,5.19,Low,Amount_to_Balance_Ratio,-0.8437,MerchantTxCount,-0.7976,LoginAttempts,-0.7006
TX001389,AC00412,407.65,273.78,1.4889692453795018,1.205553812123602,Debit,ATM,Denver,25,Student,263,1,1,0,Low,4,5,21,2,17,0,8,0,0,0,1,-0.016886106836814574,1.073576895448843,-0.9865207860704404,16.892058226818733,0.34678141638258275,0.15867796468957107,0.4262495680934245,0.03684083913260293,0.24213744707454532,1,0,0.25,24.76,Low,Amount_to_Balance_Ratio,1.455,MerchantTxCount,-0.7028,LoginAttempts,-0.6652
TX001390,AC00315,459.25,130.76,3.512159681859896,1.6841001926546753,Debit,Branch,Tucson,25,Student,59,0,1,0,Low,5,5,24,7,16,1,5,0,0,1,1,-0.031134859229284884,1.0973275337578017,0.14842397893053683,372.35926161839495,0.23025224930422905,0.19477768423185293,0.5375696352496883,0.18139652080703897,0.2859990223982023,2,1,0.5,43.58,Low-Medium,Amount_to_Balance_Ratio,3.36,AccountBalance,1.8518,MerchantTxCount,-0.647
TX001391,AC00120,301.56,10389.6,0.029025179025179024,1.0127814140234443,Debit,Branch,Seattle,49,Doctor,118,0,1,0,High,6,5,26,6,17,3,2,0,0,0,0,-0.044568427675851785,0.9989116861590727,-5.262872547477124,-38.750427068401656,0.1203898207314843,0.04519077837215013,0.006807336238917716,0.014213048677769149,0.046650246005080324,0,0,0.0,1.4,Low,LoginAttempts,-0.857,Amount_to_Balance_Ratio,-0.7734,IPTxCount,-0.7255
TX001392,AC00462,17.67,1048.18,0.016857791600679274,0.059731332147785435,Debit,Online,San Diego,63,Doctor,91,0,1,0,Low,6,4,24,5,17,1,6,0,0,0,0,-0.04367844853353636,1.0126543440491167,-3.119252784558138,-25.703622677535513,0.12766824941875154,0.06607889468896433,0.2170624106040831,0.019518713122759053,0.1075820669586395,0,0,0.0,3.23,Low,MerchantTxCount,-0.8245,LoginAttempts,-0.7282,Amount_to_Balance_Ratio,-0.7143
TX001393,AC00481,5.29,12896.68,0.0004101830858794666,0.0188706098333261,Credit,Online,San Francisco,32,Doctor,132,0,1,0,High,4,1,21,7,18,0,3,1,0,1,0,0.0008896442707521102,1.1195998418301443,0.0004758923345411503,-14.09927444090232,0.4921550893682603,0.2286304196620239,0.5230582762449241,0.024237782712664864,0.3170203919969683,2,1,0.5,44.51,Low-Medium,Hour_sin,0.9277,TransactionType_Credit,0.7929,LoginAttempts,-0.6953
TX001394,AC00166,401.37,8208.54,0.04889663691716188,1.3479907021706785,Debit,Branch,Los Angeles,43,Engineer,251,1,1,0,High,6,2,19,8,16,0,9,0,0,0,0,-0.030714030344956067,1.002096646655019,-1.7362934978457139,-33.4970947205446,0.23369387268448122,0.050031750608822145,0.35270876575606536,0.01634938933412585,0.16319594459587364,0,0,0.0,4.9,Low,Amount_to_Balance_Ratio,-0.8284,TransactionDuration,0.7021,MerchantTxCount,-0.6879
TX001395,AC00438,145.4,5244.49,0.02772433544539126,0.4863678629771377,Debit,Online,Tucson,38,Engineer,24,0,1,0,Medium,8,5,24,5,17,3,7,0,0,0,0,-0.03880753924807906,0.9920895021396022,-4.046499702711253,-69.47685957245957,0.16750352666369167,0.034821417912653585,0.12611420556156333,0.0017177175933012316,0.08253921693280246,0,0,0.0,2.48,Low,Amount_to_Balance_Ratio,-0.862,MerchantTxCount,-0.7032,LoginAttempts,-0.6927
TX001396,AC00090,556.34,11935.14,0.046613613246262724,1.8390360634593583,Debit,Online,Seattle,37,Doctor,46,0,1,0,High,9,6,19,5,16,3,10,0,0,0,0,-0.030354615651766226,1.0412166300958705,-1.9071946862705493,-31.605661057867806,0.23663323843942735,0.1094920654156355,0.33594607178256475,0.017118567136864035,0.17479748569362288,0,0,0.0,5.24,Low,LoginAttempts,-0.857,Amount_to_Balance_Ratio,-0.7912,IPTxCount,-0.5312
TX001397,AC00041,34.31,1484.76,0.023108111748700127,0.10146584396899495,Debit,ATM,Philadelphia,24,Student,251,1,1,0,Low,7,6,27,4,16,4,4,0,0,0,0,-0.030758233561348658,1.0131869609562567,-1.2671926473847064,-34.90922611209962,0.2333323698773207,0.06688844434068808,0.3987201134328264,0.01577512646550549,0.17867901352908516,0,0,0.0,5.36,Low,TransactionDuration,0.9944,MerchantTxCount,-0.8113,Amount_to_Balance_Ratio,-0.7904
TX001398,AC00141,780.59,6513.34,0.1198448108036737,2.5875783690513887,Credit,Online,Tucson,23,Student,145,0,1,0,Medium,5,9,27,3,17,2,6,0,0,0,0,-0.008892561808519828,1.1196461929841985,-1.3891917678058645,-45.98782042506609,0.4121542377000996,0.22870087097537617,0.386753936137602,0.011269862020219252,0.2597197267083242,0,0,0.0,7.79,Low,Amount_to_TypeChannelBalanceGroupAvg_Ratio,0.8064,Amount_to_Balance_Ratio,-0.7696,LoginAttempts,-0.6221
TX001399,AC00410,282.65,13801.15,0.02048017737652297,1.0403830457350662,Debit,ATM,Fort Worth,35,Doctor,161,0,1,0,High,5,8,21,5,17,2,3,0,0,0,0,-0.03503501646621282,1.0409713437534474,-1.90257797041055,-26.51325030506657,0.19835597784301712,0.10911924309171117,0.3363988983300982,0.019189466788685067,0.1657658965133779,0,0,0.0,4.97,Low,LoginAttempts,-0.8362,Amount_to_Balance_Ratio,-0.7181,IPTxCount,-0.5626
TX001400,AC00362,305.27,12958.65,0.02355723782955786,1.0090997215591873,Debit,Online,Las Vegas,68,Doctor,147,0,1,0,High,12,4,27,5,16,2,9,0,0,0,0,-0.030416967161937758,1.0813632111859681,-0.7946883330850598,-18.830470083387667,0.23612331523027635,0.17051275458959037,0.4450652868910393,0.0223137762088041,0.21850378322992753,0,0,0.0,6.56,Low,AccountTxCount,0.8407,LoginAttempts,-0.7629,Amount_to_Balance_Ratio,-0.755
TX001401,AC00315,185.81,9588.71,0.019377997666005127,0.6142130548790009,Debit,Online,Austin,32,Doctor,116,0,1,0,High,5,2,27,5,16,2,9,0,0,0,0,-0.03014860024124677,0.9993687966759867,-2.757569328078204,-29.62189104092203,0.23831807396269908,0.04588556228682905,0.25253781690248667,0.017925294802169936,0.1386666869885462,0,0,0.0,4.16,Low,Amount_to_Balance_Ratio,-0.8086,LoginAttempts,-0.6654,MerchantTxCount,-0.6645
TX001402,AC00092,66.01,3475.99,0.0189902732746642,0.2208056577381077,Debit,Online,Milwaukee,49,Engineer,179,1,1,0,Medium,8,5,29,3,18,4,10,0,0,0,0,-0.018539280363761568,1.0230864457437228,-1.4581354665972333,-24.450914568904373,0.3332614302936309,0.08193513991963619,0.3799916535877109,0.02002814429630894,0.20380409202432173,0,0,0.0,6.11,Low,Amount_to_Balance_Ratio,-0.8467,MerchantTxCount,-0.6876,LoginAttempts,-0.6726
TX001403,AC00133,447.95,7544.4,0.05937516568580669,1.5044284202540186,Debit,Branch,Tucson,29,Engineer,75,0,1,0,High,7,5,31,6,17,2,1,0,0,0,0,-0.041483793834079574,0.9915536313910522,-4.466613854487888,-67.15227926332435,0.14561657760272922,0.034006922593331046,0.08490767548956324,0.0026630405035103326,0.06679855404728346,0,0,0.0,2.0,Low,Amount_to_Balance_Ratio,-0.8616,LoginAttempts,-0.7054,IPTxCount,-0.6966
TX001404,AC00069,279.3,1193.61,0.2339960288536457,0.8259810615138528,Debit,ATM,Oklahoma City,19,Student,48,0,1,0,Low,7,7,13,7,17,3,6,0,0,0,0,-0.03570242105011179,1.0528293552899592,-1.4508285546086208,-34.27227677738957,0.19289780872590057,0.12714279619494517,0.38070834567560874,0.016034150770399408,0.17919577534171346,0,0,0.0,5.38,Low,LoginAttempts,-0.924,TransactionAmount,-0.5448,CustomerAge,-0.5352
TX001405,AC00498,26.75,12063.77,0.002217383123186201,0.08842473073576919,Debit,Online,Indianapolis,33,Doctor,27,0,1,0,High,8,3,28,7,16,0,5,0,0,0,0,-0.04007095995954141,1.000970737395445,-1.698020558063793,-31.08443630148755,0.1571710176045793,0.04832042782364265,0.35646273366549697,0.017330530432620297,0.14482117738158481,0,0,0.0,4.34,Low,LoginAttempts,-0.8281,MerchantTxCount,-0.7601,Amount_to_Balance_Ratio,-0.5721
TX001406,AC00006,611.15,892.83,0.6845088090677957,1.8073695873404623,Debit,ATM,Detroit,27,Student,121,0,1,0,Low,4,6,30,5,17,4,8,0,0,0,0,-0.03916351558676179,1.03046602294883,-4.078265383544045,-27.331891219688167,0.16459228046446506,0.09315170866947509,0.12299849646926414,0.018856555076069634,0.09989976016981848,0,0,0.0,3.0,Low,LoginAttempts,-0.7375,MerchantTxCount,-0.5582,IPTxCount,-0.5254
TX001407,AC00104,275.2,1230.12,0.22371801125093488,0.9302808492965788,Debit,Online,New York,54,Engineer,81,0,1,0,Low,1,4,27,3,17,3,8,0,0,0,0,-0.02947719417193201,1.0463899395313887,-2.3858816640979272,-21.20327395470858,0.24380896803353336,0.11735522333578285,0.28899447716595206,0.02134884251639622,0.16787687776291613,0,0,0.0,5.04,Low,LoginAttempts,-0.7625,MerchantTxCount,-0.753,Amount_to_Balance_Ratio,-0.5502
TX001408,AC00311,427.79,1479.67,0.2891117614062595,1.5687342872416843,Debit,Branch,San Jose,18,Student,189,1,1,0,Low,6,3,22,5,17,1,2,0,0,0,0,-0.03943434523485234,1.0099335643017835,-3.056419370419319,-27.855215461234096,0.1623773810513211,0.061943452746841876,0.22322537121440372,0.018643737995473607,0.11654748575201007,0,0,0.0,3.5,Low,LoginAttempts,-0.7561,MerchantTxCount,-0.6554,IPTxCount,-0.5251
TX001409,AC00144,469.13,1265.28,0.3707716868993424,1.2023617683147572,Credit,ATM,San Antonio,54,Doctor,139,0,1,0,Low,8,7,30,5,17,0,12,0,0,0,0,-0.01644587171637446,1.0549512617241592,-4.310719670034412,-9.883061847553066,0.3503817478705967,0.13036798223723745,0.1001984205705514,0.02595236419782245,0.151725128719052,0,0,0.0,4.55,Low,LoginAttempts,-0.7809,TransactionType_Credit,0.7192,MerchantTxCount,-0.6572
TX001410,AC00157,102.81,3228.87,0.03184086073456039,0.3996750193896799,Debit,Branch,Seattle,76,Retired,47,0,1,0,Medium,5,4,27,4,16,0,12,0,0,0,0,-0.04176271629760775,0.9863937843822448,-1.978706505744257,-38.68422009835285,0.14333549351486502,0.02616422685286457,0.3289318973559592,0.01423997266286732,0.12816789759663902,0,0,0.0,3.85,Low,MerchantTxCount,-0.8027,Amount_to_Balance_Ratio,-0.7898,LoginAttempts,-0.7277
TX001411,AC00171,22.61,1111.67,0.020338769598891755,0.0764304142536179,Debit,Online,Seattle,19,Student,145,0,1,0,Low,5,6,25,5,17,3,12,0,0,0,0,-0.03551362207552833,0.991667072585584,-3.068976877597275,-36.5946936715866,0.1944418447683181,0.03417934723530758,0.22199367907794626,0.015089707642961135,0.11642614468113327,0,0,0.0,3.49,Low,MerchantTxCount,-0.8132,Amount_to_Balance_Ratio,-0.8018,LoginAttempts,-0.6978
TX001412,AC00374,68.28,3213.16,0.021250108927037558,0.22839888365941513,Debit,Online,Boston,56,Engineer,293,1,1,0,Medium,6,8,29,4,18,3,6,0,0,0,0,-0.008284586736426236,1.0252638271328343,-0.23442656823082864,-22.459005116059032,0.41712638029925847,0.08524464497213247,0.5000180733278367,0.020838181976417,0.2558068201439111,0,0,0.0,7.67,Low,TransactionDuration,1.1633,Amount_to_Balance_Ratio,-0.7351,LoginAttempts,-0.725
TX001413,AC00219,33.65,12719.93,0.0026454548098928214,0.12003705498892689,Credit,Online,New York,63,Doctor,146,0,1,0,High,10,4,25,11,17,0,9,0,1,0,0,-0.01742875817193701,1.124828518687777,-0.45278167267856073,-15.099767072862889,0.34234350446201417,0.23657773314818642,0.4786009033997357,0.023830918470216053,0.2703382648700381,1,0,0.25,25.61,Low-Medium,IPTxCount,2.9951,MerchantTxCount,-0.6878,LoginAttempts,-0.6119
TX001414,AC00405,362.68,2040.77,0.1777172341812159,0.9295345983680348,Credit,ATM,Miami,63,Retired,137,0,1,0,Low,6,8,33,5,18,0,1,0,0,0,0,-0.014848525381967181,1.0724578076130689,-2.019388652391391,-12.742370323540129,0.3634451679341319,0.15697701010935727,0.3249416244929304,0.02478958664219945,0.21753834729465477,0,0,0.0,6.53,Low,LoginAttempts,-0.7687,TransactionType_Credit,0.6822,MerchantTxCount,-0.5906
TX001415,AC00075,73.23,1309.85,0.05590716494255068,0.26853926425280755,Debit,Branch,San Francisco,20,Student,172,1,1,0,Low,5,6,24,2,16,4,6,0,0,0,0,-0.030637795467274687,1.0132125025094276,-1.3278898193699264,-31.46732195992142,0.23431733686954387,0.06692726615651257,0.3927666842704969,0.01717482465489964,0.17779652798786325,0,0,0.0,5.33,Low,MerchantTxCount,-0.8209,Amount_to_Balance_Ratio,-0.7611,LoginAttempts,-0.7576
